Country Code,variable,value
SWZ,1964,171.6084098
SXM,1964,
SYC,1964,332.3049859
SYR,1964,254.2175271
TCA,1964,
TCD,1964,118.5941068
TEA,1964,86.19444134
TEC,1964,
TGO,1964,130.0693045
THA,1964,128.6422269
TJK,1964,
TKM,1964,
TLA,1964,446.5610729
TLS,1964,
TMN,1964,168.9326482
TON,1964,
TSA,1964,113.9539936
TSS,1964,182.6449075
TTO,1964,779.7660149
TUN,1964,228.4847937
TUR,1964,354.3655411
TUV,1964,
TZA,1964,346.3018188
UGA,1964,68.62599302
UKR,1964,
UMC,1964,170.9624368
URY,1964,744.6542701
USA,1964,3573.063546
UZB,1964,
VCT,1964,164.4396755
VEN,1964,873.6047549
VGB,1964,
VIR,1964,
VNM,1964,
VUT,1964,
WLD,1964,563.4944451
WSM,1964,
XKX,1964,
YEM,1964,
ZAF,1964,645.8733757
ZMB,1964,229.9792456
ZWE,1964,281.7445388
ABW,1965,
AFE,1965,226.8765126
AFG,1965,
AFW,1965,155.5652162
AGO,1965,
ALB,1965,
AND,1965,
ARB,1965,256.1801409
ARE,1965,
ARG,1965,1281.83338
ARM,1965,
ASM,1965,
ATG,1965,
AUS,1965,2281.110305
AUT,1965,1381.077258
AZE,1965,
BDI,1965,50.61330401
BEL,1965,1859.509987
BEN,1965,105.1179869
BFA,1965,82.07461599
BGD,1965,98.60414704
BGR,1965,
BHR,1965,
BHS,1965,2029.523413
BIH,1965,
BLR,1965,
BLZ,1965,383.1864353
BMU,1965,2064.853248
BOL,1965,145.5871127
BRA,1965,268.0287606
BRB,1965,433.2286798
BRN,1965,1028.884503
BTN,1965,
BWA,1965,79.67907566
CAF,1965,80.18450604
CAN,1965,2777.183173
CEB,1965,
CHE,1965,2865.244848
CHI,1965,
CHL,1965,686.123542
CHN,1965,98.66816887
CIV,1965,207.0448386
CMR,1965,142.7043076
COD,1965,232.0373974
COG,1965,164.1868928
COL,1965,317.0645634
COM,1965,
CPV,1965,
CRI,1965,373.8356901
CSS,1965,584.0326369
CUB,1965,
CUW,1965,
CYM,1965,
CYP,1965,
CZE,1965,
DEU,1965,1774.19869
DJI,1965,
DMA,1965,
DNK,1965,2284.228505
DOM,1965,233.1605742
DZA,1965,253.62206
EAP,1965,96.78543962
EAR,1965,198.6776962
EAS,1965,203.5294012
ECA,1965,
ECS,1965,956.766518
ECU,1965,450.0497827
EGY,1965,161.5671236
EMU,1965,1462.137638
ERI,1965,
ESP,1965,797.3770662
EST,1965,
ETH,1965,88.85002941
EUU,1965,1250.473903
FCS,1965,163.6747503
FIN,1965,1902.038472
FJI,1965,311.2410729
FRA,1965,2015.37981
FRO,1965,1594.478841
FSM,1965,
GAB,1965,414.5542181
GBR,1965,1873.567774
GEO,1965,
GHA,1965,260.5055952
GIB,1965,
GIN,1965,
GMB,1965,
GNB,1965,
GNQ,1965,217.1028955
GRC,1965,886.7736111
GRD,1965,
GRL,1965,
GTM,1965,282.9776417
GUM,1965,
GUY,1965,335.7359369
HIC,1965,1672.134307
HKG,1965,676.8055071
HND,1965,213.9740875
HPC,1965,163.3013413
HRV,1965,
HTI,1965,83.63325142
HUN,1965,
IBD,1965,205.8905765
IBT,1965,194.2437247
IDA,1965,134.0456389
IDB,1965,126.6020084
IDN,1965,
IDX,1965,142.2780455
IMN,1965,
IND,1965,121.508319
INX,1965,
IRL,1965,1055.036247
IRN,1965,247.5266755
IRQ,1965,284.777571
ISL,1965,2764.473565
ISR,1965,1689.069227
ITA,1965,1357.010616
JAM,1965,549.4935604
JOR,1965,545.5138617
JPN,1965,993.7327222
KAZ,1965,
KEN,1965,106.8656013
KGZ,1965,
KHM,1965,
KIR,1965,
KNA,1965,265.8231941
KOR,1965,108.7231124
KWT,1965,4023.990378
LAC,1965,436.1574381
LAO,1965,
LBN,1965,
LBR,1965,177.5624324
LBY,1965,1000.534741
LCA,1965,
LCN,1965,476.3575679
LDC,1965,134.7508432
LIC,1965,
LIE,1965,
LKA,1965,155.5669848
LMC,1965,133.1016018
LMY,1965,161.8036416
LSO,1965,64.25549772
LTE,1965,196.4601694
LTU,1965,
LUX,1965,2803.853046
LVA,1965,
MAC,1965,
MAF,1965,
MAR,1965,221.9676971
MCO,1965,
MDA,1965,
MDG,1965,143.245722
MDV,1965,
MEA,1965,230.9399072
MEX,1965,505.8544195
MHL,1965,
MIC,1965,164.2209062
MKD,1965,
MLI,1965,
MLT,1965,
MMR,1965,15.11786323
MNA,1965,183.8326554
MNE,1965,
MNG,1965,
MNP,1965,
MOZ,1965,
MRT,1965,269.9621658
MUS,1965,305.4769728
MWI,1965,
MYS,1965,326.4360074
NAC,1965,3729.649728
NAM,1965,
NCL,1965,1713.140893
NER,1965,166.2800559
NGA,1965,117.2872268
NIC,1965,272.2512632
NLD,1965,1848.098015
NOR,1965,2178.775081
NPL,1965,65.80506904
NRU,1965,
NZL,1965,2170.998098
OED,1965,1809.565133
OMN,1965,108.1272763
OSS,1965,
PAK,1965,113.5672064
PAN,1965,651.3313748
PER,1965,438.990797
PHL,1965,199.7635754
PLW,1965,
PNG,1965,153.9372825
POL,1965,
PRE,1965,156.4448262
PRI,1965,1110.832691
PRK,1965,
PRT,1965,544.7196199
PRY,1965,208.7295795
PSE,1965,
PSS,1965,
PST,1965,1907.231613
PYF,1965,1838.576381
QAT,1965,
ROU,1965,
RUS,1965,
RWA,1965,43.4679672
SAS,1965,118.7255826
SAU,1965,904.1183341
SDN,1965,110.8893738
SEN,1965,314.3181464
SGP,1965,516.5319286
SLB,1965,
SLE,1965,145.6348528
SLV,1965,274.3332794
SMR,1965,
SOM,1965,74.35487088
SRB,1965,
SSA,1965,206.9656034
SSD,1965,
SSF,1965,196.0797089
SST,1965,
STP,1965,
SUR,1965,481.71875
SVK,1965,
SVN,1965,
SWE,1965,3227.916782
SWZ,1965,180.9772256
SXM,1965,
SYC,1965,328.4848839
SYR,1965,270.8305848
TCA,1965,
TCD,1965,123.5622761
TEA,1965,98.01030812
TEC,1965,
TGO,1965,142.685103
THA,1965,140.8998737
TJK,1965,
TKM,1965,
TLA,1965,466.3915193
TLS,1965,
TMN,1965,182.3880532
TON,1965,
TSA,1965,118.7255826
TSS,1965,196.0797089
TTO,1965,793.3577387
TUN,1965,217.2690135
TUR,1965,369.9670822
TUV,1965,
TZA,1965,342.0779419
UGA,1965,99.95276523
UKR,1965,
UMC,1965,186.6603296
URY,1965,705.2025275
USA,1965,3826.517248
UZB,1965,
VCT,1965,166.158518
VEN,1965,869.0410679
VGB,1965,
VIR,1965,
VNM,1965,
VUT,1965,
WLD,1965,601.4791984
WSM,1965,
XKX,1965,
YEM,1965,
ZAF,1965,684.6212277
ZMB,1965,287.425476
ZWE,1965,294.145359
ABW,1966,
AFE,1966,240.9552324
AFG,1966,
AFW,1966,162.1107677
AGO,1966,
ALB,1966,
AND,1966,
ARB,1966,263.9508393
ARE,1966,
ARG,1966,1275.078434
ARM,1966,
ASM,1966,
ATG,1966,
AUS,1966,2343.915919
AUT,1966,1494.049114
AZE,1966,
BDI,1966,51.41287382
BEL,1966,1983.131198
BEN,1966,107.6372119
BFA,1966,82.83606649
BGD,1966,104.4220547
BGR,1966,
BHR,1966,
BHS,1966,2239.23964
BIH,1966,
BLR,1966,
BLZ,1966,411.9330199
BMU,1966,2369.472947
BOL,1966,157.7549976
BRA,1966,328.3437915
BRB,1966,462.0284526
BRN,1966,1145.705922
BTN,1966,
BWA,1966,89.06157378
CAF,1966,82.33746946
CAN,1966,3055.288079
CEB,1966,
CHE,1966,3044.845604
CHI,1966,
CHL,1966,790.3617738
CHN,1966,104.5064635
CIV,1966,221.7863922
CMR,1966,145.8059828
COD,1966,252.7703618
COG,1966,177.5513442
COL,1966,290.253386
COM,1966,
CPV,1966,
CRI,1966,395.1524985
CSS,1966,609.2049347
CUB,1966,
CUW,1966,
CYM,1966,
CYP,1966,
CZE,1966,
DEU,1966,1870.805403
DJI,1966,
DMA,1966,
DNK,1966,2487.136271
DOM,1966,250.8766915
DZA,1966,241.4489696
EAP,1966,103.0429053
EAR,1966,192.0490724
EAS,1966,221.9949311
ECA,1966,
ECS,1966,1024.965448
ECU,1966,444.623112
EGY,1966,168.0543429
EMU,1966,1569.242561
ERI,1966,
ESP,1966,915.6292337
EST,1966,
ETH,1966,93.15494679
EUU,1966,1343.230416
FCS,1966,170.8263712
FIN,1966,2031.523314
FJI,1966,309.574409
FRA,1966,2165.072795
FRO,1966,1749.161535
FSM,1966,
GAB,1966,443.4015999
GBR,1966,1986.747159
GEO,1966,
GHA,1966,263.3345894
GIB,1966,
GIN,1966,
GMB,1966,94.36621449
GNB,1966,
GNQ,1966,226.6949639
GRC,1966,983.5575492
GRD,1966,
GRL,1966,
GTM,1966,287.2778487
GUM,1966,
GUY,1966,352.589675
HIC,1966,1810.710391
HKG,1966,685.9266141
HND,1966,224.7674569
HPC,1966,172.6377666
HRV,1966,
HTI,1966,85.74937381
HUN,1966,
IBD,1966,207.8266381
IBT,1966,197.2283818
IDA,1966,141.0432205
IDB,1966,134.3679245
IDN,1966,
IDX,1966,149.0355334
IMN,1966,
IND,1966,91.02769505
INX,1966,
IRL,1966,1107.31823
IRN,1966,262.8776838
IRQ,1966,298.2056668
ISL,1966,3264.047427
ISR,1966,1789.007264
ITA,1966,1458.947139
JAM,1966,612.2103637
JOR,1966,558.4029811
JPN,1966,1143.607897
KAZ,1966,
KEN,1966,119.8334764
KGZ,1966,
KHM,1966,
KIR,1966,
KNA,1966,289.9731087
KOR,1966,133.4798344
KWT,1966,4176.110382
LAC,1966,469.4383557
LAO,1966,
LBN,1966,
LBR,1966,184.5836892
LBY,1966,1250.600188
LCA,1966,
LCN,1966,510.8119099
LDC,1966,143.1656612
LIC,1966,
LIE,1966,
LKA,1966,156.6060322
LMC,1966,118.626744
LMY,1966,163.6781219
LSO,1966,64.29516518
LTE,1966,213.6277871
LTU,1966,
LUX,1966,2925.222047
LVA,1966,
MAC,1966,
MAF,1966,
MAR,1966,210.8244324
MCO,1966,
MDA,1966,
MDG,1966,150.6900807
MDV,1966,
MEA,1966,241.8335693
MEX,1966,544.9358542
MHL,1966,
MIC,1966,166.0262742
MKD,1966,
MLI,1966,
MLT,1966,
MMR,1966,11.80132167
MNA,1966,191.0993307
MNE,1966,
MNG,1966,
MNP,1966,
MOZ,1966,
MRT,1966,273.6043627
MUS,1966,295.9550417
MWI,1966,
MYS,1966,338.5701215
NAC,1966,4040.724934
NAM,1966,
NCL,1966,1713.697938
NER,1966,168.5964855
NGA,1966,124.3824402
NIC,1966,283.9995933
NLD,1966,1986.270244
NOR,1966,2332.510599
NPL,1966,79.48417865
NRU,1966,
NZL,1966,2211.382224
OED,1966,1956.071051
OMN,1966,113.1588515
OSS,1966,
PAK,1966,122.2293538
PAN,1966,688.8469788
PER,1966,504.8259485
PHL,1966,213.849586
PLW,1966,
PNG,1966,171.0545586
POL,1966,
PRE,1966,166.7645832
PRI,1966,1207.811824
PRK,1966,
PRT,1966,601.2892223
PRY,1966,213.9476084
PSE,1966,
PSS,1966,
PST,1966,2064.750391
PYF,1966,2171.359782
QAT,1966,
ROU,1966,
RUS,1966,
RWA,1966,35.36028609
SAS,1966,93.50950908
SAU,1966,960.7447767
SDN,1966,110.5025711
SEN,1966,314.5343441
SGP,1966,566.8039744
SLB,1966,
SLE,1966,149.3774659
SLV,1966,282.4463736
SMR,1966,
SOM,1966,76.48374139
SRB,1966,
SSA,1966,218.7010857
SSD,1966,
SSF,1966,207.1148154
SST,1966,
STP,1966,
SUR,1966,574.8410769
SVK,1966,
SVN,1966,
SWE,1966,3477.937313
SWZ,1966,192.74454
SXM,1966,
SYC,1966,337.646229
SYR,1966,239.307596
TCA,1966,
TCD,1966,125.7794601
TEA,1966,104.3454705
TEC,1966,
TGO,1966,159.0959221
THA,1966,164.5334144
TJK,1966,
TKM,1966,
TLA,1966,499.8853552
TLS,1966,
TMN,1966,189.5976252
TON,1966,
TSA,1966,93.50950908
TSS,1966,207.1148154
TTO,1966,767.5378708
TUN,1966,223.7506802
TUR,1966,424.9846101
TUV,1966,
TZA,1966,380.4979248
UGA,1966,101.4354146
UKR,1966,
UMC,1966,200.6165477
URY,1966,668.1763767
USA,1966,4141.646539
UZB,1966,
VCT,1966,174.9007056
VEN,1966,875.9562317
VGB,1966,
VIR,1966,
VNM,1966,
VUT,1966,
WLD,1966,638.2869771
WSM,1966,
XKX,1966,
YEM,1966,
ZAF,1966,721.7537594
ZMB,1966,325.0258473
ZWE,1966,278.5675188
ABW,1967,
AFE,1967,243.8173234
AFG,1967,
AFW,1967,144.9434796
AGO,1967,
ALB,1967,
AND,1967,
ARB,1967,276.9329745
ARE,1967,
ARG,1967,1063.932838
ARM,1967,
ASM,1967,
ATG,1967,
AUS,1967,2580.110592
AUT,1967,1577.141477
AZE,1967,
BDI,1967,54.01814253
BEL,1967,2113.821941
BEN,1967,106.5862419
BFA,1967,84.62720114
BGD,1967,114.2098817
BGR,1967,
BHR,1967,
BHS,1967,2452.747632
BIH,1967,
BLR,1967,
BLZ,1967,426.2640714
BMU,1967,2722.462334
BOL,1967,174.312743
BRA,1967,351.4726004
BRB,1967,508.1286195
BRN,1967,1148.843032
BTN,1967,
BWA,1967,100.9451246
CAF,1967,83.56296511
CAN,1967,3226.382737
CEB,1967,
CHE,1967,3237.273152
CHI,1967,
CHL,1967,764.2651287
CHN,1967,96.76144801
CIV,1967,225.6209341
CMR,1967,156.6212907
COD,1967,183.2910865
COG,1967,185.6566036
COL,1967,302.8325078
COM,1967,
CPV,1967,
CRI,1967,413.996506
CSS,1967,654.5117418
CUB,1967,
CUW,1967,
CYM,1967,
CYP,1967,
CZE,1967,
DEU,1967,1885.615966
DJI,1967,
DMA,1967,
DNK,1967,2700.746379
DOM,1967,256.2065974
DZA,1967,261.7924421
EAP,1967,97.50380997
EAR,1967,197.7970694
EAS,1967,235.5086012
ECA,1967,
ECS,1967,1078.844993
ECU,1967,453.6452859
EGY,1967,174.1030445
EMU,1967,1655.918452
ERI,1967,
ESP,1967,996.5718635
EST,1967,
ETH,1967,96.08647474
EUU,1967,1419.452267
FCS,1967,164.7860515
FIN,1967,2055.753068
FJI,1967,325.9865454
FRA,1967,2321.469184
FRO,1967,1780.157076
FSM,1967,
GAB,1967,482.2230905
GBR,1967,2058.781882
GEO,1967,
GHA,1967,211.2192965
GIB,1967,
GIN,1967,
GMB,1967,96.96048688
GNB,1967,
GNQ,1967,231.9316462
GRC,1967,1053.258886
GRD,1967,
GRL,1967,
GTM,1967,291.9341809
GUM,1967,
GUY,1967,377.732622
HIC,1967,1915.937664
HKG,1967,723.2392256
HND,1967,237.4686737
HPC,1967,165.6139386
HRV,1967,
HTI,1967,84.21726767
HUN,1967,
IBD,1967,208.8993856
IBT,1967,197.7015072
IDA,1967,139.2375722
IDB,1967,132.0305337
IDN,1967,53.2051867
IDX,1967,147.4762925
IMN,1967,
IND,1967,97.99514812
INX,1967,
IRL,1967,1187.183212
IRN,1967,283.7337058
IRQ,1967,290.6436645
ISL,1967,3172.648771
ISR,1967,1734.931433
ITA,1967,1595.485781
JAM,1967,633.2596806
JOR,1967,496.9227462
JPN,1967,1326.361039
KAZ,1967,
KEN,1967,121.9021421
KGZ,1967,
KHM,1967,
KIR,1967,
KNA,1967,344.4571187
KOR,1967,161.1594433
KWT,1967,3887.34562
LAC,1967,464.882162
LAO,1967,
LBN,1967,
LBR,1967,192.150747
LBY,1967,1436.618033
LCA,1967,
LCN,1967,507.6048761
LDC,1967,141.8202912
LIC,1967,126.316972
LIE,1967,
LKA,1967,162.2948231
LMC,1967,123.6209749
LMY,1967,163.9046182
LSO,1967,64.83932539
LTE,1967,209.8565193
LTU,1967,
LUX,1967,2934.528321
LVA,1967,
MAC,1967,
MAF,1967,
MAR,1967,217.304306
MCO,1967,
MDA,1967,
MDG,1967,155.8606884
MDV,1967,
MEA,1967,255.436435
MEX,1967,575.7690375
MHL,1967,
MIC,1967,166.7283677
MKD,1967,
MLI,1967,45.98544487
MLT,1967,
MMR,1967,16.54538054
MNA,1967,204.1770751
MNE,1967,
MNG,1967,
MNP,1967,
MOZ,1967,
MRT,1967,281.5333774
MUS,1967,304.1639496
MWI,1967,
MYS,1967,335.4256306
NAC,1967,4228.288635
NAM,1967,
NCL,1967,1826.171479
NER,1967,155.3806205
NGA,1967,99.50149066
NIC,1967,297.9460659
NLD,1967,2154.579697
NOR,1967,2530.660578
NPL,1967,72.25560337
NRU,1967,
NZL,1967,2208.442138
OED,1967,2065.885535
OMN,1967,174.7084424
OSS,1967,
PAK,1967,135.1904749
PAN,1967,744.8909283
PER,1967,497.5847563
PHL,1967,223.1247663
PLW,1967,
PNG,1967,188.9720366
POL,1967,
PRE,1967,154.6625999
PRI,1967,1335.274112
PRK,1967,
PRT,1967,676.3866699
PRY,1967,220.9309098
PSE,1967,
PSS,1967,
PST,1967,2185.525792
PYF,1967,2150.615719
QAT,1967,
ROU,1967,
RUS,1967,
RWA,1967,43.96105056
SAS,1967,100.490232
SAU,1967,1031.603603
SDN,1967,116.2410355
SEN,1967,305.2204811
SGP,1967,626.0294376
SLB,1967,153.4507841
SLE,1967,136.1603209
SLV,1967,288.3742804
SMR,1967,
SOM,1967,78.67389662
SRB,1967,
SSA,1967,212.7199529
SSD,1967,
SSF,1967,202.0275168
SST,1967,
STP,1967,
SUR,1967,644.0429673
SVK,1967,
SVN,1967,
SWE,1967,3746.247875
SWZ,1967,182.7733597
SXM,1967,
SYC,1967,333.2337988
SYR,1967,272.9146394
TCA,1967,
TCD,1967,128.2099997
TEA,1967,98.73979668
TEC,1967,
TGO,1967,163.9448284
THA,1967,170.6669715
TJK,1967,
TKM,1967,
TLA,1967,495.1845848
TLS,1967,
TMN,1967,202.5726015
TON,1967,
TSA,1967,100.490232
TSS,1967,202.0275168
TTO,1967,796.7038601
TUN,1967,228.0447652
TUR,1967,459.4493691
TUV,1967,
TZA,1967,384.6429443
UGA,1967,102.8003473
UKR,1967,
UMC,1967,198.0498277
URY,1967,584.7553045
USA,1967,4331.581153
UZB,1967,
VCT,1967,170.043233
VEN,1967,892.9853156
VGB,1967,
VIR,1967,
VNM,1967,
VUT,1967,
WLD,1967,663.6182836
WSM,1967,
XKX,1967,
YEM,1967,
ZAF,1967,778.8393358
ZMB,1967,340.5799404
ZWE,1967,294.2105707
ABW,1968,
AFE,1968,257.1900816
AFG,1968,
AFW,1968,146.1891669
AGO,1968,
ALB,1968,
AND,1968,
ARB,1968,307.536801
ARE,1968,
ARG,1968,1141.952116
ARM,1968,
ASM,1968,
ATG,1968,
AUS,1968,2724.130672
AUT,1968,1685.662117
AZE,1968,
BDI,1968,54.19497827
BEL,1968,2251.315759
BEN,1968,111.2114942
BFA,1968,84.97378484
BGD,1968,114.4149675
BGR,1968,
BHR,1968,
BHS,1968,2668.01498
BIH,1968,
BLR,1968,
BLZ,1968,392.2825661
BMU,1968,2975.954289
BOL,1968,193.5165574
BRA,1968,373.9254326
BRB,1968,505.8890661
BRN,1968,1274.090379
BTN,1968,
BWA,1968,113.4457167
CAF,1968,95.63983921
CAN,1968,3473.237226
CEB,1968,
CHE,1968,3413.493582
CHI,1968,
CHL,1968,765.8474016
CHN,1968,91.64545818
CIV,1968,256.7687143
CMR,1968,170.7826665
COD,1968,205.6459958
COG,1968,190.8422573
COL,1968,301.5265028
COM,1968,
CPV,1968,
CRI,1968,444.8052569
CSS,1968,659.5571199
CUB,1968,
CUW,1968,
CYM,1968,
CYP,1968,
CZE,1968,
DEU,1968,2025.081595
DJI,1968,
DMA,1968,
DNK,1968,2776.135445
DOM,1968,259.5744384
DZA,1968,292.4360364
EAP,1968,96.03955731
EAR,1968,210.3404281
EAS,1968,253.8586003
ECA,1968,
ECS,1968,1126.301644
ECU,1968,445.2279892
EGY,1968,179.7740967
EMU,1968,1768.533448
ERI,1968,
ESP,1968,978.2923738
EST,1968,
ETH,1968,99.4743651
EUU,1968,1512.770325
FCS,1968,178.0269261
FIN,1968,1927.293805
FJI,1968,327.3574165
FRA,1968,2512.620174
FRO,1968,1735.534256
FSM,1968,
GAB,1968,514.5739838
GBR,1968,1951.758596
GEO,1968,
GHA,1968,196.6685718
GIB,1968,
GIN,1968,
GMB,1968,83.10648528
GNB,1968,
GNQ,1968,211.7437587
GRC,1968,1138.38219
GRD,1968,
GRL,1968,
GTM,1968,314.6668761
GUM,1968,
GUY,1968,339.7864411
HIC,1968,2059.048763
HKG,1968,714.4829696
HND,1968,249.435319
HPC,1968,173.6370251
HRV,1968,
HTI,1968,82.40577176
HUN,1968,476.4343501
IBD,1968,216.3465909
IBT,1968,204.6065417
IDA,1968,143.6373227
IDB,1968,136.5959648
IDN,1968,64.65477306
IDX,1968,151.9087287
IMN,1968,
IND,1968,101.5568025
INX,1968,
IRL,1968,1158.855498
IRN,1968,314.2854567
IRQ,1968,318.8325526
ISL,1968,2389.883505
ISR,1968,1947.352097
ITA,1968,1718.496464
JAM,1968,591.0458172
JOR,1968,408.8423528
JPN,1968,1553.271394
KAZ,1968,
KEN,1968,128.6546469
KGZ,1968,
KHM,1968,
KIR,1968,
KNA,1968,309.0274103
KOR,1968,198.4348844
KWT,1968,3871.945592
LAC,1968,487.3740796
LAO,1968,
LBN,1968,
LBR,1968,198.6471048
LBY,1968,1971.866325
LCA,1968,
LCN,1968,530.9847149
LDC,1968,147.4771304
LIC,1968,133.5855925
LIE,1968,
LKA,1968,153.4876475
LMC,1968,128.0963554
LMY,1968,169.4993916
LSO,1968,64.80925153
LTE,1968,208.6969491
LTU,1968,
LUX,1968,3202.505949
LVA,1968,
MAC,1968,
MAF,1968,
MAR,1968,227.1208649
MCO,1968,
MDA,1968,
MDG,1968,163.5884853
MDV,1968,
MEA,1968,282.2821401
MEX,1968,615.9229121
MHL,1968,
MIC,1968,172.2898848
MKD,1968,
MLI,1968,56.51375305
MLT,1968,
MMR,1968,21.545341
MNA,1968,223.0017622
MNE,1968,
MNG,1968,
MNP,1968,
MOZ,1968,
MRT,1968,300.9415295
MUS,1968,258.7340519
MWI,1968,
MYS,1968,342.4447634
NAC,1968,4577.13808
NAM,1968,
NCL,1968,2124.458183
NER,1968,145.6101459
NGA,1968,97.33720813
NIC,1968,304.4419653
NLD,1968,2364.359419
NOR,1968,2679.713004
NPL,1968,64.85924192
NRU,1968,
NZL,1968,1902.421824
OED,1968,2215.304542
OMN,1968,300.3823945
OSS,1968,
PAK,1968,141.5583065
PAN,1968,778.4766417
PER,1968,447.9917972
PHL,1968,242.2320676
PLW,1968,
PNG,1968,202.9377534
POL,1968,
PRE,1968,162.5244038
PRI,1968,1480.693176
PRK,1968,
PRT,1968,751.9470856
PRY,1968,226.8019781
PSE,1968,
PSS,1968,
PST,1968,2348.859014
PYF,1968,2440.834528
QAT,1968,
ROU,1968,
RUS,1968,
RWA,1968,45.99347171
SAS,1968,103.2576243
SAU,1968,1275.707094
SDN,1968,117.8249359
SEN,1968,311.1961468
SGP,1968,708.6014369
SLB,1968,166.8880377
SLE,1968,126.3593924
SLV,1968,290.0965102
SMR,1968,
SOM,1968,80.84382049
SRB,1968,
SSA,1968,221.7861298
SSD,1968,
SSF,1968,210.5443812
SST,1968,
STP,1968,
SUR,1968,680.5953482
SVK,1968,
SVN,1968,
SWE,1968,3953.12834
SWZ,1968,190.3865901
SXM,1968,
SYC,1968,314.3510707
SYR,1968,293.330341
TCA,1968,
TCD,1968,126.8727749
TEA,1968,97.26058189
TEC,1968,
TGO,1968,164.2569449
THA,1968,178.8397529
TJK,1968,
TKM,1968,
TLA,1968,517.0987717
TLS,1968,
TMN,1968,221.2493596
TON,1968,
TSA,1968,103.2576243
TSS,1968,210.5443812
TTO,1968,783.1736336
TUN,1968,248.9122555
TUR,1968,501.121309
TUV,1968,
TZA,1968,399.3016357
UGA,1968,106.8512281
UKR,1968,
UMC,1968,204.3471152
URY,1968,578.5488685
USA,1968,4691.634036
UZB,1968,
VCT,1968,163.0844746
VEN,1968,938.0150787
VGB,1968,
VIR,1968,
VNM,1968,
VUT,1968,
WLD,1968,702.6245688
WSM,1968,
XKX,1968,
YEM,1968,
ZAF,1968,817.1283406
ZMB,1968,387.0872887
ZWE,1968,301.9320753
ABW,1969,
AFE,1969,281.6292767
AFG,1969,
AFW,1969,161.9214066
AGO,1969,
ALB,1969,
AND,1969,
ARB,1969,329.4314226
ARE,1969,
ARG,1969,1329.561818
ARM,1969,
ASM,1969,
ATG,1969,
AUS,1969,2991.477279
AUT,1969,1834.078078
AZE,1969,
BDI,1969,55.0588389
BEL,1969,2490.107173
BEN,1969,110.3147947
BFA,1969,86.75553957
BGD,1969,125.8803117
BGR,1969,
BHR,1969,
BHS,1969,3026.727572
BIH,1969,
BLR,1969,
BLZ,1969,401.5579905
BMU,1969,3214.049039
BOL,1969,205.0547595
BRA,1969,399.4984191
BRB,1969,566.833205
BRN,1969,1226.436989
BTN,1969,
BWA,1969,131.7765745
CAF,1969,91.65870595
CAN,1969,3776.156131
CEB,1969,
CHE,1969,3657.207942
CHI,1969,
CHL,1969,873.5818899
CHN,1969,100.3081395
CIV,1969,262.192286
CMR,1969,175.1504964
COD,1969,257.1446367
COG,1969,195.4310236
COL,1969,317.8687981
COM,1969,
CPV,1969,
CRI,1969,477.0813467
CSS,1969,704.371935
CUB,1969,
CUW,1969,
CYM,1969,
CYP,1969,
CZE,1969,
DEU,1969,2281.275982
DJI,1969,
DMA,1969,
DNK,1969,3151.133243
DOM,1969,287.6993057
DZA,1969,315.9146557
EAP,1969,105.1089773
EAR,1969,229.3242383
EAS,1969,285.315927
ECA,1969,
ECS,1969,1238.170203
ECU,1969,520.8439846
EGY,1969,192.9649088
EMU,1969,1962.344294
ERI,1969,
ESP,1969,1109.136371
EST,1969,
ETH,1969,102.2801777
EUU,1969,1676.559801
FCS,1969,195.3585001
FIN,1969,2201.124152
FJI,1969,349.813973
FRA,1969,2723.567305
FRO,1969,1849.438538
FSM,1969,
GAB,1969,545.4102371
GBR,1969,2100.667869
GEO,1969,
GHA,1969,225.772622
GIB,1969,
GIN,1969,
GMB,1969,88.66220216
GNB,1969,
GNQ,1969,208.4408397
GRC,1969,1305.64396
GRD,1969,
GRL,1969,
GTM,1969,326.3027334
GUM,1969,
GUY,1969,361.1876162
HIC,1969,2247.538045
HKG,1969,825.5234491
HND,1969,250.1602074
HPC,1969,186.0188536
HRV,1969,
HTI,1969,86.12698034
HUN,1969,527.2316176
IBD,1969,235.9978542
IBT,1969,223.2328331
IDA,1969,157.0213319
IDB,1969,151.2672408
IDN,1969,74.09881141
IDX,1969,164.9493452
IMN,1969,
IND,1969,109.4776644
INX,1969,
IRL,1969,1330.783295
IRN,1969,344.6016875
IRQ,1969,319.8601432
ISL,1969,2069.858964
ISR,1969,2189.034675
ITA,1969,1886.450027
JAM,1969,642.1334211
JOR,1969,474.4278871
JPN,1969,1802.980281
KAZ,1969,
KEN,1969,133.3107931
KGZ,1969,
KHM,1969,
KIR,1969,
KNA,1969,346.5920273
KOR,1969,243.4261377
KWT,1969,3694.964978
LAC,1969,532.3084923
LAO,1969,
LBN,1969,
LBR,1969,214.7179116
LBY,1969,2174.950457
LCA,1969,
LCN,1969,578.3625368
LDC,1969,158.9749482
LIC,1969,151.3621648
LIE,1969,
LKA,1969,163.6065799
LMC,1969,138.5187963
LMY,1969,184.9758075
LSO,1969,67.09503603
LTE,1969,227.247035
LTU,1969,
LUX,1969,3690.171826
LVA,1969,
MAC,1969,
MAF,1969,
MAR,1969,246.7996521
MCO,1969,
MDA,1969,
MDG,1969,162.9047526
MDV,1969,
MEA,1969,304.5917009
MEX,1969,659.7175069
MHL,1969,
MIC,1969,187.7686551
MKD,1969,
MLI,1969,55.02268595
MLT,1969,
MMR,1969,21.51031805
